0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.82359403,0.7062157,0.4627521,0.20854221,-0.25175628,-0.52221644,-0.82358897,-0.89470416,-0.9210779,-0.9062097,-0.8349865,-0.5127051,-0.38643432,0.12525165,0.35166916,0.72703177,1.055694,1.0325409,0.87778574,0.89854306,0.6194607,0.36458474,-0.015538456,-0.23475356,-0.661197,-0.9567907,-0.9842546,-0.9307335,-0.9192718,-0.62810117,-0.421755,-0.17378773,0.19060223,0.23413624,0.77968395,0.914176,0.8963364,0.998208,0.74143046,0.56516916,,-0.19297412,-0.39164254,-0.779747,-0.8343131,-0.94019413,-0.9179795,-0.910747,-0.73992324,-0.3620279,-0.26113188,0.2513898,0.62109864,0.7278083,1.001358,0.9883392,1.0060483,0.79141927,0.48298344,0.20728807,-0.15538858,-0.47918925,-0.6388322,-0.8698785,-1.0145406,-0.84891397,-0.78792423,-0.8296189,-0.29542357,-0.08803433,,0.6406549,0.88659286,0.9815265,1.0562994,0.70843387,0.5825291,0.53587455,0.05183571,-0.18721975,-0.38995996,-0.5084505,-0.85985833,-0.95146424,-1.0929486,-0.76508635,-0.5779276,-0.2186152,0.069458604,0.415192,0.5279247,0.8867847,0.8930822,0.86585224,0.8363055,0.67827284,0.43163142,0.006933296,-0.11374065,-0.441293,-0.6565191,-0.772316,-1.0042111,-0.80271286,-0.8057463,-0.5081576,-0.17393243,0.07543515,0.45066258,0.59017587,0.8542752,1.0013444,0.972515,0.73047554,0.59400076,0.33343163,0.0853928,-0.121513195,-0.6594013,-0.85441893,-0.7945968,-0.88628125,-0.8812506,-0.6980505,-0.43697363,-0.17345402,0.13779502,0.5429433
0.23552714,0.018213816,-0.6170282,-0.75285757,-1.1011317,-1.1620548,-1.1161543,-0.6648618,-0.3078678,0.10037564,0.46730313,0.9680767,1.0803542,1.1067729,1.1042528,0.7632692,0.5113264,-0.121951796,-0.3870046,-0.8580384,-1.0425671,-1.1278311,-0.9451707,-0.61477137,-0.28911015,0.1082005,0.5410197,0.94416904,1.0906987,1.148757,1.0381435,0.7141712,0.35085732,-0.1661747,-0.669957,-0.96293634,-1.0734831,-1.0317868,-0.9540106,-0.709538,-0.20162715,0.328401,0.6484488,0.87286174,1.0046576,1.2636698,0.96544576,0.5535477,0.19461443,-0.06762573,-0.5216014,-0.97072035,-1.203954,-1.0007986,-0.86275804,-0.6048396,-0.40042007,0.26940197,0.72795993,0.9581674,1.0766107,1.0237839,0.9385389,0.48632455,0.20726675,-0.38762078,-0.73309326,-1.0603623,-1.2217013,-1.2074687,-0.80493575,-0.5817098,-0.24683456,0.35941428,0.64682585,1.1115073,1.0984685,1.0692476,0.7836365,0.66091603,0.045298435,-0.37029573,-0.8119107,-1.1021996,-1.1054821,-0.93469936,-0.8222253,-0.6689721,-0.020091977,0.34565738,0.673851,1.0494124,1.0846322,1.215763,0.9075294,0.41590595,0.07685287,-0.58138245,-0.8097136,-0.9419821,-1.0270206,-1.1208555,-0.8398721,-0.4670821,0.037565134,-4.883421,0.87942064,1.070528,1.1681563,,0.8301258,0.54935336,-0.051046465,-0.50646085,-0.83709484,-0.89304596,-1.0299721,-1.1116006,-0.8284879,-0.48089176,0.03188239,0.41888604,0.77635074,1.045502,1.1634142,1.1587068,0.75888157,0.42849576
-0.744094,-0.584432,-0.13406216,0.29817134,0.65057325,0.99987346,1.087686,1.0798761,0.99919975,0.71382046,0.4929653,0.010027518,-0.3816395,-0.7645503,-0.98549587,-1.0267873,-1.1568282,-0.93051636,-0.6578831,-0.22329672,0.18526535,0.6079756,0.74359494,1.0688614,1.1024137,1.0108532,0.8767907,0.40806228,0.101212256,-0.33295962,-0.4993675,-0.8124381,-1.1326813,-1.182246,-0.9151667,-0.79510957,-0.34122404,0.13169333,0.30391115,0.75697064,0.933717,1.1992434,0.9285494,0.7898557,0.6368003,0.38266176,-0.14169642,-7.856561,-0.9403647,-0.97233886,-1.1912701,-0.84208,-0.8046244,-0.50518185,-0.16285229,0.18221241,0.59077936,0.9244949,1.12419,1.0729893,0.94775957,0.7322019,0.32915196,0.14224613,-0.42548797,-0.7697226,-0.9088548,-1.1051093,-0.9283108,-0.8561815,-0.6948627,-0.18466587,0.12257818,0.6132139,0.7480742,1.0333595,1.1476896,0.93326986,0.9384085,0.50956434,0.15997167,-0.4409083,-0.69875836,-0.9640335,-0.9469417,-1.2230151,-1.0263917,-0.7108236,-0.3457717,0.064844735,0.41449997,0.67592984,0.87454486,1.1997092,1.1119373,0.88367796,0.5614067,0.2525947,-0.15199542,-0.53170526,-0.8702315,-0.93381405,-1.1253343,,4.584087,-0.47583207,-0.008700416,0.11890763,0.6113239,0.8936186,1.0905443,1.0600547,0.9766594,0.7822773,0.32339764,0.06455491,-0.4388043,-0.7082595,-1.0917697,-1.1819776,-1.1039953,-0.9986159,-0.63064945,-0.16592453,0.12035741,0.5231421,0.9721117,1.0320723
-0.7211527,-0.8890823,-0.80820143,-0.713021,-0.71904856,-0.47658288,-0.38484102,-0.021637395,0.16268961,0.44974962,0.44749835,0.7383614,0.8824522,0.8674549,0.7524188,0.44448078,0.57613724,0.17076951,0.09644721,-0.2862127,-0.5249227,-0.6385081,-0.8809743,-0.9238505,-0.7344493,-0.6864968,-0.7000414,-0.48855966,-0.38313708,-0.017477645,0.2064868,0.5876338,0.6540607,0.7772087,0.86160195,0.7761027,0.79209554,0.6410202,0.4304672,0.22357899,0.1134918,-0.4747049,-0.59226835,-0.7039843,-0.71226835,-0.82827115,-0.75632626,-0.7363158,-0.6358577,-0.32966864,-0.18455458,0.16872321,0.21875474,0.6339404,0.7525175,0.77350026,0.7302149,0.75740224,0.69039756,0.63920164,0.3378233,0.18747334,-0.1676194,-0.36301178,-0.558662,-0.49697453,-0.70836496,-0.785672,-0.75737107,-0.58317995,-0.65282977,-0.5138195,-0.06458277,0.12060868,0.3147987,0.62985843,0.5478855,0.8924179,0.9508957,0.6912201,0.80978686,0.5797967,0.26708648,0.040813822,-0.18073574,-0.3906382,-0.56359,-0.5890481,-0.8651162,-0.82924134,-0.7551666,-0.7704328,-0.43323803,-0.29557002,0.015405845,0.1991228,0.5179986,0.49196163,0.6001596,0.9123178,0.8002493,0.8315601,0.9005902,0.41908294,0.19532923,0.010222662,-0.3673106,-0.4964549,-0.5823795,-0.7970997,-0.8330975,-0.96384007,-0.6824982,-0.49366087,-0.58556885,-0.1556664,0.12275155,0.2910286,0.5173399,0.7746944,0.92662406,0.8520283,0.71957314,0.70704025,0.5953327,0.29097393,0.21305497,-0.14923428
-0.7122791,-0.90896654,-0.47816765,-0.5800872,-0.4173087,0.0902591,0.17311026,0.50730115,0.6838875,0.70053965,0.66661084,0.8136876,0.8057729,0.5726657,0.3870974,0.19958796,-0.24340671,-0.3908259,-0.4569053,-0.7766689,-0.82193947,-0.9101213,-0.8422189,-0.6993019,-0.624308,-0.17346959,0.016680762,0.31532434,0.43444338,0.51237035,0.7482312,0.8951236,0.91394895,0.7697967,0.5322545,0.5082583,0.17711216,-7.2152524,-0.30196697,-0.5118837,-0.71906805,-0.7573591,-0.7990972,-0.77945787,-0.76921743,-0.5989949,-0.3472515,-0.026125344,0.08361023,0.438629,0.63277006,7.058879,0.8761002,0.8902143,0.75514036,0.522461,0.42267403,0.27647537,0.07859437,-0.27773085,-0.3719628,-0.67150044,-0.83890885,-0.8497391,-0.8488892,-0.582725,-0.590564,-0.37785262,-0.18600243,0.21953253,0.27446342,0.47834438,0.6298776,0.7348445,0.88815874,0.80987304,0.5670623,0.489038,0.28202662,0.007941168,-0.45329723,-0.40579808,-0.616494,-0.80098933,-0.7579703,-0.7588706,-0.88085943,-0.53208625,-0.4616536,-0.25701588,0.1251036,0.27844563,0.64168817,0.7530213,0.9442748,0.846544,0.90017134,0.66745853,0.6161926,0.33298886,0.029723248,-0.06293834,-0.5177737,-0.65228444,-0.7329206,-0.805649,-0.9422183,-0.88584787,-0.67335093,-0.4228899,-0.23884295,0.069059834,0.42073712,0.55920464,0.7029611,0.8727732,0.82220644,0.778536,0.68078125,0.5572641,0.44593993,0.16146682,-0.08652374,-0.5117433,-0.6634029,-0.6682217,-0.8437717,-0.93265927
-0.3956471,-0.83639944,-0.829737,-1.0480342,-0.878177,-0.8513421,-0.60312796,-0.48393792,-0.28293395,0.10016824,0.3184737,0.65138346,0.8095972,1.0422704,0.8822752,0.8190342,0.6492163,0.5420489,0.22929078,-0.22366375,-0.18427217,-0.5450413,-0.8421257,-1.0887675,-0.9472593,-0.92693186,-0.7912326,-0.49644616,-0.2252576,0.18332882,0.20343544,0.6543029,0.6822579,0.963968,0.95565104,0.96652037,0.8605465,0.48693883,0.22020978,0.07108028,-0.39280123,-0.4651255,-0.7088863,-1.0128994,-0.90111756,-0.8802238,-0.91440886,-0.587405,-0.41615626,-0.24920993,0.27544877,0.4619181,0.81102735,0.78966385,0.9340293,0.97091526,0.9420332,0.64026874,0.50197315,0.11215594,-0.00879446,-0.5914697,-0.54203016,-0.89058465,-1.053613,-0.79197747,-0.9231373,-0.73858577,-0.4424749,-0.20015256,0.10403383,0.3594178,0.53336924,0.8282546,1.093933,1.0141196,0.8817363,0.7423747,0.5622302,0.21808586,0.107007675,-0.3305426,-0.50449175,-0.53192556,-0.9514616,-0.99239504,-0.89492714,-0.72714216,-0.6894644,-0.31712055,-0.0481286,0.11673633,0.44482586,0.8104385,0.82677144,0.81020826,0.90770245,0.9609509,0.48287353,0.42268756,0.17547439,-0.154972,-0.5643209,-0.7045653,-0.9060447,-0.7924873,-1.0493047,-0.82464504,-0.80157787,-0.42727378,-0.2427742,0.039554104,0.47461477,0.57076675,0.6792705,0.8595896,0.94688976,0.9539571,0.5908323,0.503979,0.15827109,-0.18305123,-0.18261969,-0.58088505,-0.89058053,-0.9490746,-1.0257355,-0.99074084
-0.0012581324,0.2700634,0.38892826,0.38042086,0.55642736,0.6674057,0.8377337,0.873507,0.75596577,0.8204071,0.7670109,0.6227194,0.39183393,0.35981026,0.16976316,-0.07030497,-0.1755131,-0.334471,-0.3679475,-0.67023396,-0.75940317,-0.9428839,-0.78670007,-0.8316099,-0.7507618,-0.7721103,-0.5963581,-0.38370457,-0.30427313,0.053913556,0.20934713,0.40734404,0.49648327,0.7618341,0.94367045,0.7966841,0.8436596,0.82397056,0.71946436,0.55874634,0.5431952,0.48604032,0.26459855,0.028228216,-0.006332805,-0.24586438,-0.2073226,-0.5302917,-0.6616085,-0.8142503,-0.76619476,-0.92723805,-0.79288656,-0.7388317,-0.5738423,-0.4536223,-0.31194532,-0.048378915,0.15943795,0.33359873,0.45733258,0.57529944,0.73600996,0.79862183,0.8989478,0.8346691,0.84412545,0.88691556,0.7437596,0.60877836,0.39804855,0.23365806,-0.028344458,-0.13558382,-0.29885975,-0.44969267,-0.7081724,-0.59090984,-0.8259667,-0.94814605,-0.89506453,-0.87202656,-0.764735,-0.5607879,-0.36631778,-0.31330588,-0.31189778,-0.03982746,0.28497934,0.3274101,0.55824363,0.5866548,0.7656651,0.8045061,0.82398313,0.7776103,0.6304488,0.7276345,0.4958449,0.42715633,0.19430548,0.04842086,-0.20283031,-0.35714737,-0.5675977,-0.6387208,-0.72380286,-0.9076273,-0.81767803,-0.76913697,-0.64094025,-0.69206846,-0.5946522,-0.5560093,-0.28832537,-0.023011487,0.08862226,0.10098996,0.4249382,0.58665806,0.7131454,0.901585,0.87878907,0.77215177,0.793575,0.6611335,0.66074,0.4757686
1.1903749,1.1148657,0.92952937,0.9288677,0.7520264,0.5839143,0.22295022,-0.09641506,-0.21417661,-0.62046766,-0.8684689,-1.0006403,-1.1248004,6.345594,-1.2446355,-1.0709828,-1.0576514,-0.7658146,-0.5245418,-0.22841011,0.06705614,0.29778147,0.5756551,0.83115554,0.9840871,1.0583532,1.172978,1.3029644,1.0890828,0.95932716,0.7006556,0.47528562,0.18574087,-0.051015355,-0.25980774,-0.590148,-0.7233779,-0.98195297,-1.1777463,-1.1669775,-1.2302828,-1.1481855,-0.9765746,-0.61321694,-0.45138854,-0.3455904,0.016963637,0.3933637,0.60415196,0.78798765,0.8337416,1.0154799,-6.3671665,1.2466844,1.2021416,0.9145442,0.83808184,0.46982872,0.31666568,-0.19691549,-0.37373665,-0.641508,-0.9093661,-0.9522471,-1.175824,-1.2469085,-1.1745185,-1.2008313,-1.069749,-0.7443459,-0.5128443,-0.1977745,0.07816688,0.18015514,0.53878033,0.8905055,1.0195156,1.0062112,1.2031897,1.1072433,1.0768571,1.009593,0.827179,0.53625005,0.16862777,-0.005321906,-0.25706425,-0.6979915,-0.7930074,-1.0164247,-1.1244044,-1.2076942,-1.3225812,-1.155521,-1.0337026,-0.77631795,-0.69246566,-0.31650284,-0.1269233,0.28002754,0.5842795,0.84056354,1.0948005,0.8470203,1.0952892,1.2498527,1.0286602,1.1016296,0.8184831,0.6029839,0.28082678,0.13372841,-0.16717345,-0.4823375,-0.91230655,-1.0186939,-1.2762009,-1.0861388,-1.0835836,-1.1539451,-1.0014154,-0.84698015,-0.4833616,-0.33819664,-0.11159653,0.20905082,0.48519376,0.75250834
0.98555005,0.85607004,0.5028522,0.1918254,-0.14095898,4.5243626,-0.8161463,-1.2819636,-0.98690677,-0.85807437,-0.49489558,-0.09322127,0.33959427,0.73348683,1.0530677,1.1369792,0.8471221,-6.6177654,0.23667848,-0.1263872,-0.54047173,-0.8126692,-1.1545345,-0.9999186,-0.84984976,-0.45594636,-0.1595139,0.36307597,0.60953224,0.89227206,1.0739422,0.90269625,0.76187277,0.17407708,-0.08259308,-0.500392,-0.8724967,-0.96489257,-1.029529,-0.92500013,-0.6310181,-0.16524538,0.26658073,0.64523375,0.9964566,0.9752131,0.9808008,0.90410113,0.3866704,-0.077788204,-0.46653423,-0.8423086,-1.0398328,-1.0126232,-0.8977494,-0.7820458,-0.117127396,0.19281706,0.56073797,0.94775933,1.1668142,1.0746847,0.7831072,0.47257534,0.016041076,-0.5149434,-0.8292726,-1.1206634,-0.8778696,-1.0028632,-0.6438276,-0.21253113,0.16643195,0.6077498,0.8432853,1.0838474,0.9514785,0.79707456,0.55671984,0.029743975,-0.3079395,-0.8067191,-0.8528247,-0.94826615,-0.97427523,-0.6154493,-0.30546883,0.032683406,0.6350159,0.74881667,1.0181162,0.97682863,0.95562714,0.5366105,0.109142564,-0.29872945,-0.57040167,-0.87900215,-0.931031,-1.0319544,-0.6550892,-0.40789777,-0.074182086,0.4376249,0.7968041,0.9123997,1.2006565,0.79837185,0.57789683,0.087868094,-0.1992632,-0.6635839,-0.9282901,-1.0119772,-1.0670468,-0.69456524,-0.4247201,-0.18874924,0.3694494,0.9539351,1.0642929,1.0067091,0.9285175,0.6714687,0.26819295,-0.053782023,-0.5810155,-0.8268935
0.5197646,0.59704983,0.84361446,0.8246369,0.769814,0.7522286,0.6267906,0.35186744,0.20881064,-0.13665438,-0.31309837,-0.6544583,-0.91929734,-0.9195848,-0.7965781,-0.8121235,-0.5526063,-0.3143349,-0.16111377,0.21190067,0.44349536,0.5187358,0.76513577,0.98438984,0.8213713,0.6276703,0.4674485,0.44315922,0.080878,-0.09240828,-0.43448704,-0.63270503,-0.7032019,-0.78330845,-0.783622,-0.74745107,-0.48477527,-0.350144,-0.21600626,0.08887014,0.3686167,0.4743183,0.6982363,0.9308029,0.7503147,0.72651017,0.5888842,0.43952182,0.22087064,-0.10795417,-0.2628384,-0.632018,-0.7907929,-0.66556376,-0.811677,-0.74365306,-0.7310713,-0.40655875,-0.30458894,0.034277212,0.23502438,0.50656027,0.6681339,0.8647269,0.8085206,0.760677,0.65442204,,0.37682515,-0.09430177,-0.33363688,-0.49612936,-0.6505052,-0.6608944,-0.8700364,-0.75685817,-0.6580272,-0.52229273,-0.26988217,-0.028240949,0.1492272,0.676783,0.7841716,0.9202804,0.7954785,0.7358364,0.7954725,0.44558075,0.44952577,0.04141767,-0.07524346,-0.6110406,-0.6877326,-0.6688339,-0.8587351,-0.8014419,-0.7100265,-0.634045,-0.35719213,0.048921913,0.068360955,0.410581,0.6522934,0.71041214,0.8721354,0.91412884,0.7696799,0.615757,0.28969285,0.07548373,-0.20357588,-0.35702047,-0.5000393,-0.7271382,-0.89915407,-0.9975617,-0.7209673,-0.51727605,-0.43218616,-0.11529825,0.04462391,0.40972406,0.46879613,0.79733765,0.7796222,0.85248923,0.74012816,0.6672149
-0.29898793,-0.64329845,-0.6921138,-0.9725073,-1.2421421,-1.1678138,-1.1656634,-1.0334077,-0.7894155,-0.5958944,-0.25922203,-0.03656179,0.44187656,0.59143305,0.6352861,1.0001543,1.0732198,0.985819,1.0391603,0.9716739,0.8094198,0.4922624,0.426713,0.09393931,-0.15634108,-0.48843843,-0.75023293,-0.8516378,-1.0441914,-1.0539154,-1.0645462,-1.0203878,-0.7526795,-0.57673526,-0.33439505,-0.18947467,0.019049503,0.38740855,0.62848645,1.0043855,0.8271632,1.258226,1.1532286,1.0991665,1.0632489,0.8695213,0.5340263,0.24489528,-0.022323737,-0.3064847,-0.5778077,-0.7630502,-1.0322767,-1.0267234,-1.2020539,-1.0724888,-0.91419435,-0.94525266,-0.72198826,-0.2764273,-0.15463182,0.272694,0.492142,0.7971062,1.0226916,0.95454127,1.2203133,1.0875196,1.0542715,0.966035,0.66176933,0.35619178,0.08763342,-0.17034169,-0.40116152,-0.58376294,-0.84878415,-1.2102247,-0.98740405,-1.0865834,6.680133,-0.85906,-0.82491136,-0.60648173,-0.24056202,0.1230869,0.2955975,0.72834873,0.80165637,1.0368798,1.1416035,1.1079564,0.99438316,0.91165394,0.7060824,0.45751476,0.16837849,0.028080761,-0.17213924,-0.56394154,-0.77037024,-0.98406607,-1.0999565,-1.1937988,-1.0026838,-0.9611559,-0.7712562,-0.6033742,-0.46584198,-0.11196163,0.26972175,0.5262692,0.74393225,0.9772701,0.96289146,1.184393,1.2429684,1.0985825,0.8367822,0.7573419,0.43556246,0.11758165,-0.11010891,-0.32440686,-0.87267536,-1.0403208,-1.1457123,-1.1372793
-0.58126074,-0.71824324,-1.036552,-0.8065855,-0.81614786,-0.4791758,-0.24274962,0.013400924,0.5384703,0.64618915,0.77548015,1.0390693,-4.6853027,0.8013625,0.5417812,0.13221246,-0.3523214,-0.68063354,-0.87286574,-0.79440224,-0.9042748,-0.8438924,-0.5244232,-0.23657568,0.05546893,0.44803128,0.5756891,1.0629318,0.7597989,0.8267131,0.6822144,0.44209626,0.13581285,-0.104174234,-0.47688067,-0.78810626,-0.82520145,-0.9847872,-0.8564438,-0.7084064,-0.4831302,-0.042294733,0.3395792,0.770142,0.8039219,0.92793727,0.86401564,0.64248604,0.474272,0.17050499,-0.04099084,-0.4688327,-0.73139584,-0.7995025,-0.88888264,-0.8292027,-0.60012865,-0.5179134,-0.25657174,0.2596566,0.5213673,0.8893342,0.91609997,1.1034027,0.92706096,0.6567586,0.3864551,-0.129324,-0.45196092,-0.7619449,-0.8901488,-1.0778546,-1.0032543,-0.7868206,-0.6476911,-0.17617632,0.055818677,0.46149096,0.6050608,1.0045304,1.0324097,0.7698872,0.6380578,0.4802215,0.14670433,-0.35109392,-0.6924766,-0.67505115,-1.0351685,-0.86101097,-0.81197506,-0.5721627,-0.28240585,0.14562136,0.44534627,0.6023989,0.88636875,0.8885178,0.86929405,0.7361027,0.38066354,0.06551211,-0.3097949,-0.5295989,-0.8056155,-0.89558256,-0.9285121,-0.6713462,-0.5629626,-0.28598863,0.061696477,,0.7710029,0.973519,0.94500536,0.9626903,0.7336794,0.53665197,0.15582089,-0.19473572,-0.5329464,-0.73812133,-0.83611387,-0.8670357,-0.8996514,-0.652186,-0.44264966,-0.05493826
-0.93918806,-0.9666331,-0.7085173,-0.24788132,-0.020244747,0.4327034,0.6670869,0.830608,0.9905406,0.89886147,0.4205749,0.2624106,-0.19925718,-0.6530018,-0.82691425,-0.90182835,-0.7758193,-0.5840108,-0.32488725,0.13616428,0.39454606,0.69324166,1.0331012,0.75136214,0.78516054,0.34480453,0.10000911,-0.29920575,-0.6786057,-0.8417325,-0.97038716,-0.75076485,-0.49083573,-0.10889552,0.30691218,0.496695,0.7293172,0.8503013,0.9589415,0.62341195,0.38940036,-0.1278519,-0.39907458,-0.66753745,-0.8832455,-0.9208666,-0.8693712,-0.3311157,-0.095152624,0.41771725,0.64460117,0.9018225,0.87800914,0.8260898,0.6023127,0.26782423,0.023632979,-0.48772275,-0.7369291,-0.92969024,-0.8402733,-0.73877984,-0.41465315,0.11668864,0.34282857,0.58384377,0.9724507,0.8869585,0.86028945,0.6045713,0.20251912,-0.17729744,-0.5996201,-0.7880721,-0.7883533,-0.8523796,-0.6920691,-0.43242642,0.08641573,0.38087296,0.83497214,0.91516393,0.89675814,0.7383387,0.4359298,0.09186678,-0.39075968,-0.56885695,-0.84753525,-0.8705432,-0.8820483,-0.6537466,-0.26483378,0.16367671,0.6277007,0.51939166,1.0489125,0.77200687,0.7116398,0.4190445,-0.06550068,-0.35859576,-0.7329507,-0.87892145,-0.99106795,-0.7846676,-0.38227475,-0.0071532032,0.21334198,0.54642296,0.72604597,0.9547522,0.8312498,0.5705781,0.21613571,-0.06970601,-0.48539534,-0.6999972,-0.89307064,-0.7949325,-0.64403397,-0.45329675,-0.048920833,0.20522122,0.6837612,0.7695851,0.92629415,0.6922424
0.83705753,0.6100555,0.5910254,0.26565742,-0.007282717,-0.44060388,-0.586733,-0.7287422,-0.85544926,-1.0467547,-1.0727668,-1.0345145,-0.7572614,-0.7905909,-0.3928232,-0.3363504,0.20592375,0.33881003,0.72671294,0.7441218,0.98279583,1.0630357,0.9789927,0.7901166,0.70784235,0.5003354,0.3756708,0.026445143,-0.16672437,-0.3604985,-0.87485677,-0.8667704,-1.0237033,-0.97855234,-1.0152225,-0.87653065,-0.8092493,-0.55839527,-0.21774347,-0.072597735,0.22719778,0.5815616,0.7790312,0.88491076,0.99332565,0.9837768,0.9327476,0.768951,0.5161591,0.4719328,0.17856076,-0.2707253,-0.50451607,-0.50039047,-0.79293716,-0.868824,-1.1010035,-0.9482641,-0.9797725,-0.8602864,-0.5479445,-0.40489367,-0.07572981,0.1887688,0.30374917,0.56940657,0.89736855,0.9379671,1.0876085,1.0022407,0.8680071,0.8349483,0.5214068,0.23758398,-0.004881728,-0.29153422,-0.57846355,-0.75977767,-0.9777838,-0.9528813,-1.0487579,-0.9184388,-0.86472154,-0.8105797,-0.37394902,0.03536138,0.07186927,0.39678714,0.6658076,0.86437535,1.0302901,0.98999393,0.9626006,0.841087,0.8046562,0.6245496,0.33679506,0.049380686,-0.24983963,-0.39887035,-0.58649266,-0.89871645,-1.0620358,-1.1262145,-0.92519706,-0.9692154,-0.743524,-0.533824,-0.094468035,0.121232495,0.4372351,0.54481685,0.8615766,0.9956733,1.0446931,0.97259295,0.9599952,0.863101,0.6199052,0.34579164,0.26935884,-0.11205747,-0.41803125,-0.587395,-0.74821985,-1.0410774,-1.1793814,-0.9837518
0.13787131,0.5001704,0.710117,0.70250577,0.7978994,0.64130145,0.27129254,-0.00038727355,-0.50586516,-0.53912663,-0.844399,-0.8960601,-0.6535537,-0.23984188,0.11664441,0.40921363,0.5001966,0.7147583,0.74167436,0.56890726,0.2072747,-0.06810804,-0.3184796,-0.6563541,-0.67926383,-0.77804124,-0.48158038,-0.16688351,0.079399705,0.40388036,0.7592408,0.8829022,0.7501799,0.5747404,0.342574,-0.14539355,,-0.653931,-0.87997097,-0.80547935,-0.5610109,-0.32550645,0.0670195,0.44435748,0.7789672,0.76457655,0.7653284,0.6169621,0.46506613,0.045749754,-0.45435652,-0.7694051,-0.6900251,-0.7593793,-0.48991793,-0.19336906,0.0014246883,0.37768862,0.71269834,0.7290577,0.7868944,0.5937317,0.28323823,0.022371523,-0.38388574,-0.7122766,-0.71558225,-0.68372864,-0.5307812,-0.3647757,0.06514342,0.3891849,0.6570438,0.8352577,0.83093,0.73875123,0.3666439,0.005455971,-0.33791366,-0.5092271,-0.89685977,-0.6900647,-0.56630087,-0.32038936,0.055221245,0.4874882,0.6886914,0.8386477,0.78152,0.6891592,0.40609038,-0.17722555,-0.33784983,-0.4355176,-0.6513707,-0.68648374,-0.6093302,-0.23151086,0.047072757,0.23530199,0.6367136,-6.07969,0.78327495,0.8087433,0.28841045,0.06135049,-0.4689694,-0.6160932,-0.9126364,-0.8858693,-0.56374216,-0.3493699,0.0058986447,0.36066863,0.46708652,0.75323194,0.78265923,0.6553709,0.13081066,0.074954405,-0.44031534,-0.5898049,-0.78035444,-0.70627874,-0.5007697,-0.3371777,0.027479602,0.16767888
-0.78919244,-1.0295607,-0.9671403,-0.7589693,-0.38440055,0.11296125,0.7042694,0.91873777,1.036753,0.89694196,0.60446304,0.2069745,-0.29452726,-0.55624753,-1.0050684,-0.913246,-0.83765066,-0.38218853,0.08645556,0.5280222,0.8171288,0.8862244,0.883872,0.672534,0.03992858,-0.22467504,-0.68601847,-1.0263329,-0.9643872,-0.6822569,-0.36380798,-0.068214044,0.6272295,0.854296,1.0443228,0.93417543,0.64302003,0.12773688,-0.085074,-0.6006057,-0.92587817,-0.89003193,-0.81252927,-0.5939916,-0.044081904,0.37700495,0.74723846,1.0943996,0.9845665,0.7621675,0.39782238,-0.11022414,-0.54026985,-0.8412021,-0.97070056,-0.8399675,-0.587707,-0.11309944,0.4041208,0.77396905,0.91083634,0.94270265,0.7036438,0.43886447,-0.12775527,-0.5963254,-0.95681614,-1.0752707,-0.9928516,-0.52318275,-0.22338773,0.2511695,0.549003,0.9000721,0.82748836,0.63040143,0.4402296,-0.0819237,-0.5710736,-0.77856845,-1.009197,-0.9980867,-0.5440436,-0.1217168,0.22225259,0.6462614,0.8974818,1.1011814,0.74275774,0.38953477,-0.09875177,-0.553426,-0.79153013,-0.8741438,-0.98154944,-0.8363164,-0.21308254,0.03495212,0.63798,0.9214206,0.86015844,0.82467204,0.44641748,-0.14022034,-0.52331674,-0.8101718,-0.90614253,-0.9797253,-0.70392656,-0.34789237,0.2191048,0.61470306,0.94518894,0.92752016,0.76150346,0.46675143,0.033271216,-0.38886064,-0.73673767,-0.94091225,-0.9787884,-0.62442046,-0.28933835,0.28346062,0.63939774,0.731955,0.864747,0.9792634
