churn,Customer_ID
0.000,3000236.000
0.000,3000237.000
0.000,3000238.000
0.000,3000239.000
0.000,3000240.000
0.000,3000241.000
0.000,3000242.000
0.000,3000243.000
0.000,3000244.000
0.000,3000245.000
0.000,3000246.000
0.000,3000247.000
0.000,3000248.000
0.000,3000249.000
0.000,3000250.000
0.000,3000251.000
0.000,3000252.000
0.000,3000253.000
0.000,3000254.000
0.000,3000255.000
0.000,3000256.000
0.000,3000257.000
0.000,3000258.000
0.000,3000259.000
0.000,3000260.000
0.000,3000261.000
0.000,3000262.000
0.000,3000263.000
0.000,3000264.000
0.000,3000265.000
0.000,3000266.000
0.000,3000267.000
0.000,3000268.000
0.000,3000269.000
0.000,3000270.000
0.000,3000271.000
0.000,3000272.000
0.000,3000273.000
0.000,3000274.000
0.000,3000275.000
0.000,3000276.000
0.000,3000277.000
0.000,3000278.000
0.000,3000279.000
0.000,3000280.000
0.000,3000281.000
0.000,3000282.000
0.000,3000283.000
0.000,3000284.000
0.000,3000285.000
0.000,3000286.000
0.000,3000287.000
0.000,3000288.000
0.000,3000289.000
0.000,3000290.000
0.000,3000291.000
0.000,3000292.000
0.000,3000293.000
0.000,3000294.000
0.000,3000295.000
0.000,3000296.000
0.000,3000297.000
0.000,3000298.000
0.000,3000299.000
0.000,3000300.000
0.000,3000301.000
0.000,3000302.000
0.000,3000303.000
0.000,3000304.000
0.000,3000305.000
0.000,3000306.000
0.000,3000307.000
0.000,3000308.000
0.000,3000309.000
0.000,3000310.000
0.000,3000311.000
0.000,3000312.000
0.000,3000313.000
0.000,3000314.000
0.000,3000315.000
0.000,3000316.000
0.000,3000317.000
0.000,3000318.000
0.000,3000319.000
0.000,3000320.000
0.000,3000321.000
0.000,3000322.000
0.000,3000323.000
0.000,3000324.000
0.000,3000325.000
0.000,3000326.000
0.000,3000327.000
0.000,3000328.000
1.000,3000329.000
0.000,3000330.000
0.000,3000331.000
0.000,3000332.000
0.000,3000333.000
0.000,3000334.000
0.000,3000335.000
0.000,3000336.000
0.000,3000337.000
0.000,3000338.000
0.000,3000339.000
0.000,3000340.000
0.000,3000341.000
0.000,3000342.000
0.000,3000343.000
0.000,3000344.000
0.000,3000345.000
0.000,3000346.000
0.000,3000347.000
0.000,3000348.000
0.000,3000349.000
0.000,3000350.000
0.000,3000351.000
0.000,3000352.000
0.000,3000353.000
0.000,3000354.000
0.000,3000355.000
0.000,3000356.000
0.000,3000357.000
0.000,3000358.000
0.000,3000359.000
0.000,3000360.000
0.000,3000361.000
0.000,3000362.000
0.000,3000363.000
0.000,3000364.000
0.000,3000365.000
0.000,3000366.000
0.000,3000367.000
0.000,3000368.000
0.000,3000369.000
0.000,3000370.000
0.000,3000371.000
0.000,3000372.000
0.000,3000373.000
0.000,3000374.000
0.000,3000375.000
0.000,3000376.000
0.000,3000377.000
0.000,3000378.000
0.000,3000379.000
0.000,3000380.000
0.000,3000381.000
0.000,3000382.000
0.000,3000383.000
0.000,3000384.000
0.000,3000385.000
0.000,3000386.000
0.000,3000387.000
0.000,3000388.000
0.000,3000389.000
0.000,3000390.000
0.000,3000391.000
0.000,3000392.000
0.000,3000393.000
0.000,3000394.000
0.000,3000395.000
0.000,3000396.000
0.000,3000397.000
0.000,3000398.000
0.000,3000399.000
0.000,3000400.000
0.000,3000401.000
0.000,3000402.000
0.000,3000403.000
0.000,3000404.000
0.000,3000405.000
0.000,3000406.000
0.000,3000407.000
0.000,3000408.000
0.000,3000409.000
0.000,3000410.000
0.000,3000411.000
0.000,3000412.000
0.000,3000413.000
0.000,3000414.000
0.000,3000415.000
0.000,3000416.000
0.000,3000417.000
0.000,3000418.000
0.000,3000419.000
0.000,3000420.000
0.000,3000421.000
0.000,3000422.000
0.000,3000423.000
0.000,3000424.000
0.000,3000425.000
0.000,3000426.000
0.000,3000427.000
0.000,3000428.000
0.000,3000429.000
1.000,3000430.000
0.000,3000431.000
0.000,3000432.000
0.000,3000433.000
0.000,3000434.000
0.000,3000435.000
0.000,3000436.000
0.000,3000437.000
0.000,3000438.000
0.000,3000439.000
0.000,3000440.000
0.000,3000441.000
0.000,3000442.000
0.000,3000443.000
0.000,3000444.000
0.000,3000445.000
0.000,3000446.000
0.000,3000447.000
0.000,3000448.000
0.000,3000449.000
0.000,3000450.000
0.000,3000451.000
0.000,3000452.000
0.000,3000453.000
0.000,3000454.000
0.000,3000455.000
0.000,3000456.000
0.000,3000457.000
0.000,3000458.000
0.000,3000459.000
0.000,3000460.000
0.000,3000461.000
0.000,3000462.000
0.000,3000463.000
0.000,3000464.000
0.000,3000465.000
0.000,3000466.000
0.000,3000467.000
0.000,3000468.000
0.000,3000469.000
0.000,3000470.000
0.000,3000471.000
0.000,3000472.000
1.000,3000473.000
0.000,3000474.000
0.000,3000475.000
0.000,3000476.000
0.000,3000477.000
0.000,3000478.000
0.000,3000479.000
0.000,3000480.000
0.000,3000481.000
0.000,3000482.000
0.000,3000483.000
0.000,3000484.000
0.000,3000485.000
0.000,3000486.000
0.000,3000487.000
0.000,3000488.000
0.000,3000489.000
0.000,3000490.000
0.000,3000491.000
0.000,3000492.000
0.000,3000493.000
0.000,3000494.000
0.000,3000495.000
0.000,3000496.000
0.000,3000497.000
0.000,3000498.000
0.000,3000499.000
0.000,3000500.000
0.000,3000501.000
0.000,3000502.000
0.000,3000503.000
0.000,3000504.000
0.000,3000505.000
0.000,3000506.000
0.000,3000507.000
0.000,3000508.000
0.000,3000509.000
0.000,3000510.000
0.000,3000511.000
0.000,3000512.000
0.000,3000513.000
0.000,3000514.000
0.000,3000515.000
0.000,3000516.000
0.000,3000517.000
0.000,3000518.000
0.000,3000519.000
1.000,3000520.000
0.000,3000521.000
0.000,3000522.000
0.000,3000523.000
0.000,3000524.000
0.000,3000525.000
0.000,3000526.000
0.000,3000527.000
0.000,3000528.000
0.000,3000529.000
0.000,3000530.000
0.000,3000531.000
0.000,3000532.000
0.000,3000533.000
0.000,3000534.000
0.000,3000535.000
0.000,3000536.000
0.000,3000537.000
0.000,3000538.000
0.000,3000539.000
0.000,3000540.000
0.000,3000541.000
0.000,3000542.000
0.000,3000543.000
0.000,3000544.000
0.000,3000545.000
0.000,3000546.000
0.000,3000547.000
0.000,3000548.000
0.000,3000549.000
0.000,3000550.000
0.000,3000551.000
0.000,3000552.000
0.000,3000553.000
0.000,3000554.000
0.000,3000555.000
0.000,3000556.000
0.000,3000557.000
0.000,3000558.000
0.000,3000559.000
0.000,3000560.000
0.000,3000561.000
0.000,3000562.000
0.000,3000563.000
0.000,3000564.000
0.000,3000565.000
0.000,3000566.000
0.000,3000567.000
0.000,3000568.000
0.000,3000569.000
0.000,3000570.000
0.000,3000571.000
0.000,3000572.000
0.000,3000573.000
0.000,3000574.000
0.000,3000575.000
0.000,3000576.000
0.000,3000577.000
0.000,3000578.000
0.000,3000579.000
0.000,3000580.000
0.000,3000581.000
0.000,3000582.000
0.000,3000583.000
0.000,3000584.000
0.000,3000585.000
0.000,3000586.000
0.000,3000587.000
0.000,3000588.000
0.000,3000589.000
0.000,3000590.000
0.000,3000591.000
0.000,3000592.000
0.000,3000593.000
0.000,3000594.000
0.000,3000595.000
0.000,3000596.000
0.000,3000597.000
0.000,3000598.000
0.000,3000599.000
0.000,3000600.000
0.000,3000601.000
0.000,3000602.000
0.000,3000603.000
0.000,3000604.000
0.000,3000605.000
0.000,3000606.000
0.000,3000607.000
0.000,3000608.000
0.000,3000609.000
0.000,3000610.000
0.000,3000611.000
0.000,3000612.000
0.000,3000613.000
0.000,3000614.000
0.000,3000615.000
0.000,3000616.000
0.000,3000617.000
0.000,3000618.000
0.000,3000619.000
0.000,3000620.000
0.000,3000621.000
0.000,3000622.000
0.000,3000623.000
0.000,3000624.000
0.000,3000625.000
0.000,3000626.000
0.000,3000627.000
0.000,3000628.000
0.000,3000629.000
0.000,3000630.000
0.000,3000631.000
0.000,3000632.000
1.000,3000633.000
0.000,3000634.000
0.000,3000635.000
0.000,3000636.000
1.000,3000637.000
0.000,3000638.000
0.000,3000639.000
0.000,3000640.000
0.000,3000641.000
0.000,3000642.000
0.000,3000643.000
0.000,3000644.000
0.000,3000645.000
0.000,3000646.000
0.000,3000647.000
0.000,3000648.000
0.000,3000649.000
0.000,3000650.000
0.000,3000651.000
0.000,3000652.000
0.000,3000653.000
0.000,3000654.000
0.000,3000655.000
0.000,3000656.000
0.000,3000657.000
0.000,3000658.000
0.000,3000659.000
0.000,3000660.000
0.000,3000661.000
0.000,3000662.000
0.000,3000663.000
0.000,3000664.000
0.000,3000665.000
0.000,3000666.000
0.000,3000667.000
0.000,3000668.000
0.000,3000669.000
0.000,3000670.000
0.000,3000671.000
0.000,3000672.000
0.000,3000673.000
0.000,3000674.000
0.000,3000675.000
0.000,3000676.000
0.000,3000677.000
0.000,3000678.000
0.000,3000679.000
0.000,3000680.000
0.000,3000681.000
0.000,3000682.000
0.000,3000683.000
0.000,3000684.000
0.000,3000685.000
0.000,3000686.000
0.000,3000687.000
0.000,3000688.000
0.000,3000689.000
0.000,3000690.000
0.000,3000691.000
0.000,3000692.000
0.000,3000693.000
0.000,3000694.000
0.000,3000695.000
0.000,3000696.000
0.000,3000697.000
0.000,3000698.000
0.000,3000699.000
0.000,3000700.000
0.000,3000701.000
0.000,3000702.000
0.000,3000703.000
0.000,3000704.000
0.000,3000705.000
0.000,3000706.000
0.000,3000707.000
0.000,3000708.000
0.000,3000709.000
0.000,3000710.000
0.000,3000711.000
0.000,3000712.000
0.000,3000713.000
0.000,3000714.000
0.000,3000715.000
1.000,3000716.000
0.000,3000717.000
0.000,3000718.000
0.000,3000719.000
0.000,3000720.000
0.000,3000721.000
0.000,3000722.000
0.000,3000723.000
0.000,3000724.000
0.000,3000725.000
0.000,3000726.000
0.000,3000727.000
0.000,3000728.000
0.000,3000729.000
0.000,3000730.000
0.000,3000731.000
0.000,3000732.000
0.000,3000733.000
0.000,3000734.000
0.000,3000735.000
0.000,3000736.000
0.000,3000737.000
0.000,3000738.000
0.000,3000739.000
0.000,3000740.000
0.000,3000741.000
0.000,3000742.000
0.000,3000743.000
0.000,3000744.000
0.000,3000745.000
0.000,3000746.000
0.000,3000747.000
0.000,3000748.000
0.000,3000749.000
0.000,3000750.000
0.000,3000751.000
0.000,3000752.000
0.000,3000753.000
0.000,3000754.000
0.000,3000755.000
0.000,3000756.000
0.000,3000757.000
0.000,3000758.000
0.000,3000759.000
0.000,3000760.000
0.000,3000761.000
0.000,3000762.000
0.000,3000763.000
0.000,3000764.000
0.000,3000765.000
0.000,3000766.000
0.000,3000767.000
0.000,3000768.000
0.000,3000769.000
0.000,3000770.000
0.000,3000771.000
0.000,3000772.000
0.000,3000773.000
0.000,3000774.000
0.000,3000775.000
0.000,3000776.000
0.000,3000777.000
0.000,3000778.000
0.000,3000779.000
0.000,3000780.000
0.000,3000781.000
0.000,3000782.000
0.000,3000783.000
0.000,3000784.000
0.000,3000785.000
0.000,3000786.000
0.000,3000787.000
0.000,3000788.000
0.000,3000789.000
0.000,3000790.000
1.000,3000791.000
0.000,3000792.000
0.000,3000793.000
0.000,3000794.000
0.000,3000795.000
0.000,3000796.000
0.000,3000797.000
0.000,3000798.000
0.000,3000799.000
0.000,3000800.000
0.000,3000801.000
0.000,3000802.000
0.000,3000803.000
0.000,3000804.000
1.000,3000805.000
0.000,3000806.000
0.000,3000807.000
1.000,3000808.000
0.000,3000809.000
0.000,3000810.000
0.000,3000811.000
0.000,3000812.000
0.000,3000813.000
0.000,3000814.000
0.000,3000815.000
0.000,3000816.000
0.000,3000817.000
0.000,3000818.000
0.000,3000819.000
0.000,3000820.000
0.000,3000821.000
0.000,3000822.000
0.000,3000823.000
0.000,3000824.000
0.000,3000825.000
0.000,3000826.000
0.000,3000827.000
0.000,3000828.000
0.000,3000829.000
0.000,3000830.000
0.000,3000831.000
0.000,3000832.000
0.000,3000833.000
0.000,3000834.000
0.000,3000835.000
0.000,3000836.000
0.000,3000837.000
0.000,3000838.000
0.000,3000839.000
0.000,3000840.000
0.000,3000841.000
0.000,3000842.000
0.000,3000843.000
0.000,3000844.000
0.000,3000845.000
0.000,3000846.000
0.000,3000847.000
0.000,3000848.000
0.000,3000849.000
0.000,3000850.000
0.000,3000851.000
0.000,3000852.000
0.000,3000853.000
0.000,3000854.000
0.000,3000855.000
0.000,3000856.000
0.000,3000857.000
0.000,3000858.000
0.000,3000859.000
0.000,3000860.000
0.000,3000861.000
0.000,3000862.000
0.000,3000863.000
0.000,3000864.000
0.000,3000865.000
0.000,3000866.000
0.000,3000867.000
0.000,3000868.000
0.000,3000869.000
0.000,3000870.000
0.000,3000871.000
0.000,3000872.000
0.000,3000873.000
0.000,3000874.000
0.000,3000875.000
0.000,3000876.000
0.000,3000877.000
0.000,3000878.000
0.000,3000879.000
0.000,3000880.000
0.000,3000881.000
0.000,3000882.000
0.000,3000883.000
0.000,3000884.000
0.000,3000885.000
0.000,3000886.000
0.000,3000887.000
0.000,3000888.000
0.000,3000889.000
0.000,3000890.000
0.000,3000891.000
0.000,3000892.000
0.000,3000893.000
0.000,3000894.000
0.000,3000895.000
0.000,3000896.000
0.000,3000897.000
0.000,3000898.000
0.000,3000899.000
0.000,3000900.000
0.000,3000901.000
0.000,3000902.000
0.000,3000903.000
0.000,3000904.000
0.000,3000905.000
0.000,3000906.000
0.000,3000907.000
0.000,3000908.000
0.000,3000909.000
0.000,3000910.000
0.000,3000911.000
0.000,3000912.000
0.000,3000913.000
0.000,3000914.000
0.000,3000915.000
0.000,3000916.000
0.000,3000917.000
0.000,3000918.000
0.000,3000919.000
0.000,3000920.000
0.000,3000921.000
0.000,3000922.000
0.000,3000923.000
0.000,3000924.000
0.000,3000925.000
0.000,3000926.000
0.000,3000927.000
0.000,3000928.000
0.000,3000929.000
0.000,3000930.000
0.000,3000931.000
0.000,3000932.000
0.000,3000933.000
0.000,3000934.000
0.000,3000935.000
0.000,3000936.000
1.000,3000937.000
0.000,3000938.000
0.000,3000939.000
0.000,3000940.000
0.000,3000941.000
0.000,3000942.000
0.000,3000943.000
0.000,3000944.000
0.000,3000945.000
0.000,3000946.000
0.000,3000947.000
0.000,3000948.000
0.000,3000949.000
0.000,3000950.000
0.000,3000951.000
0.000,3000952.000
0.000,3000953.000
0.000,3000954.000
0.000,3000955.000
0.000,3000956.000
0.000,3000957.000
0.000,3000958.000
0.000,3000959.000
0.000,3000960.000
0.000,3000961.000
0.000,3000962.000
0.000,3000963.000
0.000,3000964.000
0.000,3000965.000
0.000,3000966.000
0.000,3000967.000
0.000,3000968.000
0.000,3000969.000
0.000,3000970.000
0.000,3000971.000
0.000,3000972.000
0.000,3000973.000
0.000,3000974.000
0.000,3000975.000
0.000,3000976.000
0.000,3000977.000
0.000,3000978.000
0.000,3000979.000
0.000,3000980.000
0.000,3000981.000
0.000,3000982.000
0.000,3000983.000
0.000,3000984.000
0.000,3000985.000
0.000,3000986.000
0.000,3000987.000
0.000,3000988.000
0.000,3000989.000
0.000,3000990.000
0.000,3000991.000
0.000,3000992.000
0.000,3000993.000
0.000,3000994.000
0.000,3000995.000
0.000,3000996.000
0.000,3000997.000
0.000,3000998.000
0.000,3000999.000
0.000,3001000.000
0.000,3001001.000
0.000,3001002.000
0.000,3001003.000
0.000,3001004.000
0.000,3001005.000
0.000,3001006.000
0.000,3001007.000
0.000,3001008.000
0.000,3001009.000
0.000,3001010.000
1.000,3001011.000
0.000,3001012.000
0.000,3001013.000
0.000,3001014.000
0.000,3001015.000
0.000,3001016.000
0.000,3001017.000
0.000,3001018.000
0.000,3001019.000
0.000,3001020.000
0.000,3001021.000
0.000,3001022.000
0.000,3001023.000
0.000,3001024.000
0.000,3001025.000
0.000,3001026.000
0.000,3001027.000
0.000,3001028.000
0.000,3001029.000
0.000,3001030.000
0.000,3001031.000
0.000,3001032.000
1.000,3001033.000
0.000,3001034.000
0.000,3001035.000
0.000,3001036.000
0.000,3001037.000
0.000,3001038.000
0.000,3001039.000
0.000,3001040.000
0.000,3001041.000
0.000,3001042.000
0.000,3001043.000
0.000,3001044.000
0.000,3001045.000
0.000,3001046.000
0.000,3001047.000
0.000,3001048.000
0.000,3001049.000
0.000,3001050.000
0.000,3001051.000
0.000,3001052.000
0.000,3001053.000
0.000,3001054.000
0.000,3001055.000
0.000,3001056.000
0.000,3001057.000
0.000,3001058.000
0.000,3001059.000
0.000,3001060.000
0.000,3001061.000
0.000,3001062.000
0.000,3001063.000
0.000,3001064.000
0.000,3001065.000
0.000,3001066.000
0.000,3001067.000
0.000,3001068.000
0.000,3001069.000
1.000,3001070.000
0.000,3001071.000
0.000,3001072.000
0.000,3001073.000
0.000,3001074.000
0.000,3001075.000
0.000,3001076.000
0.000,3001077.000
0.000,3001078.000
0.000,3001079.000
0.000,3001080.000
0.000,3001081.000
0.000,3001082.000
0.000,3001083.000
0.000,3001084.000
0.000,3001085.000
0.000,3001086.000
0.000,3001087.000
0.000,3001088.000
0.000,3001089.000
0.000,3001090.000
0.000,3001091.000
0.000,3001092.000
0.000,3001093.000
0.000,3001094.000
0.000,3001095.000
0.000,3001096.000
0.000,3001097.000
0.000,3001098.000
0.000,3001099.000
0.000,3001100.000
0.000,3001101.000
0.000,3001102.000
0.000,3001103.000
0.000,3001104.000
0.000,3001105.000
0.000,3001106.000
0.000,3001107.000
0.000,3001108.000
0.000,3001109.000
0.000,3001110.000
0.000,3001111.000
0.000,3001112.000
0.000,3001113.000
0.000,3001114.000
1.000,3001115.000
0.000,3001116.000
0.000,3001117.000
0.000,3001118.000
0.000,3001119.000
0.000,3001120.000
0.000,3001121.000
0.000,3001122.000
0.000,3001123.000
0.000,3001124.000
0.000,3001125.000
0.000,3001126.000
0.000,3001127.000
0.000,3001128.000
0.000,3001129.000
0.000,3001130.000
0.000,3001131.000
0.000,3001132.000
0.000,3001133.000
0.000,3001134.000
0.000,3001135.000
0.000,3001136.000
0.000,3001137.000
0.000,3001138.000
0.000,3001139.000
0.000,3001140.000
0.000,3001141.000
0.000,3001142.000
0.000,3001143.000
0.000,3001144.000
0.000,3001145.000
0.000,3001146.000
0.000,3001147.000
0.000,3001148.000
0.000,3001149.000
0.000,3001150.000
0.000,3001151.000
0.000,3001152.000
0.000,3001153.000
0.000,3001154.000
0.000,3001155.000
0.000,3001156.000
0.000,3001157.000
0.000,3001158.000
0.000,3001159.000
0.000,3001160.000
0.000,3001161.000
0.000,3001162.000
0.000,3001163.000
0.000,3001164.000
0.000,3001165.000
0.000,3001166.000
0.000,3001167.000
0.000,3001168.000
0.000,3001169.000
0.000,3001170.000
0.000,3001171.000
0.000,3001172.000
0.000,3001173.000
0.000,3001174.000
0.000,3001175.000
0.000,3001176.000
0.000,3001177.000
0.000,3001178.000
0.000,3001179.000
0.000,3001180.000
0.000,3001181.000
0.000,3001182.000
0.000,3001183.000
0.000,3001184.000
0.000,3001185.000
0.000,3001186.000
1.000,3001187.000
0.000,3001188.000
0.000,3001189.000
0.000,3001190.000
0.000,3001191.000
0.000,3001192.000
0.000,3001193.000
0.000,3001194.000
0.000,3001195.000
0.000,3001196.000
0.000,3001197.000
0.000,3001198.000
1.000,3001199.000
0.000,3001200.000
0.000,3001201.000
0.000,3001202.000
0.000,3001203.000
0.000,3001204.000
0.000,3001205.000
0.000,3001206.000
0.000,3001207.000
0.000,3001208.000
0.000,3001209.000
0.000,3001210.000
0.000,3001211.000
0.000,3001212.000
0.000,3001213.000
0.000,3001214.000
0.000,3001215.000
0.000,3001216.000
0.000,3001217.000
0.000,3001218.000
0.000,3001219.000
0.000,3001220.000
0.000,3001221.000
0.000,3001222.000
0.000,3001223.000
0.000,3001224.000
0.000,3001225.000
0.000,3001226.000
0.000,3001227.000
0.000,3001228.000
0.000,3001229.000
0.000,3001230.000
0.000,3001231.000
0.000,3001232.000
0.000,3001233.000
0.000,3001234.000
0.000,3001235.000
0.000,3001236.000
0.000,3001237.000
0.000,3001238.000
0.000,3001239.000
0.000,3001240.000
0.000,3001241.000
0.000,3001242.000
0.000,3001243.000
0.000,3001244.000
0.000,3001245.000
0.000,3001246.000
0.000,3001247.000
0.000,3001248.000
1.000,3001249.000
0.000,3001250.000
0.000,3001251.000
0.000,3001252.000
0.000,3001253.000
0.000,3001254.000
0.000,3001255.000
0.000,3001256.000
0.000,3001257.000
0.000,3001258.000
0.000,3001259.000
0.000,3001260.000
0.000,3001261.000
0.000,3001262.000
0.000,3001263.000
0.000,3001264.000
0.000,3001265.000
0.000,3001266.000
0.000,3001267.000
0.000,3001268.000
0.000,3001269.000
0.000,3001270.000
0.000,3001271.000
0.000,3001272.000
0.000,3001273.000
0.000,3001274.000
0.000,3001275.000
0.000,3001276.000
0.000,3001277.000
0.000,3001278.000
0.000,3001279.000
0.000,3001280.000
0.000,3001281.000
0.000,3001282.000
0.000,3001283.000
0.000,3001284.000
0.000,3001285.000
0.000,3001286.000
0.000,3001287.000
0.000,3001288.000
0.000,3001289.000
0.000,3001290.000
0.000,3001291.000
0.000,3001292.000
0.000,3001293.000
0.000,3001294.000
0.000,3001295.000
0.000,3001296.000
0.000,3001297.000
0.000,3001298.000
0.000,3001299.000
0.000,3001300.000
0.000,3001301.000
0.000,3001302.000
0.000,3001303.000
1.000,3001304.000
0.000,3001305.000
0.000,3001306.000
0.000,3001307.000
0.000,3001308.000
0.000,3001309.000
0.000,3001310.000
0.000,3001311.000
0.000,3001312.000
0.000,3001313.000
0.000,3001314.000
0.000,3001315.000
0.000,3001316.000
0.000,3001317.000
0.000,3001318.000
0.000,3001319.000
0.000,3001320.000
0.000,3001321.000
0.000,3001322.000
0.000,3001323.000
0.000,3001324.000
0.000,3001325.000
0.000,3001326.000
0.000,3001327.000
0.000,3001328.000
0.000,3001329.000
0.000,3001330.000
0.000,3001331.000
0.000,3001332.000
0.000,3001333.000
0.000,3001334.000
0.000,3001335.000
0.000,3001336.000
0.000,3001337.000
0.000,3001338.000
0.000,3001339.000
0.000,3001340.000
0.000,3001341.000
0.000,3001342.000
0.000,3001343.000
0.000,3001344.000
0.000,3001345.000
0.000,3001346.000
0.000,3001347.000
0.000,3001348.000
0.000,3001349.000
0.000,3001350.000
0.000,3001351.000
0.000,3001352.000
0.000,3001353.000
0.000,3001354.000
0.000,3001355.000
0.000,3001356.000
0.000,3001357.000
0.000,3001358.000
0.000,3001359.000
0.000,3001360.000
0.000,3001361.000
0.000,3001362.000
0.000,3001363.000
0.000,3001364.000
0.000,3001365.000
0.000,3001366.000
0.000,3001367.000
0.000,3001368.000
0.000,3001369.000
0.000,3001370.000
0.000,3001371.000
0.000,3001372.000
0.000,3001373.000
0.000,3001374.000
0.000,3001375.000
0.000,3001376.000
0.000,3001377.000
0.000,3001378.000
0.000,3001379.000
0.000,3001380.000
0.000,3001381.000
0.000,3001382.000
0.000,3001383.000
0.000,3001384.000
0.000,3001385.000
0.000,3001386.000
0.000,3001387.000
0.000,3001388.000
0.000,3001389.000
0.000,3001390.000
0.000,3001391.000
0.000,3001392.000
0.000,3001393.000
0.000,3001394.000
0.000,3001395.000
0.000,3001396.000
0.000,3001397.000
0.000,3001398.000
